gene_id,gene_name,gene_biotype,sample,log2_counts
ENSG00000171658,NMRAL2P,transcribed_unprocessed_pseudogene,EZH,0.01015697474773771
ENSG00000171681,ATF7IP,protein_coding,CTRL,1.975596011073394
ENSG00000171681,ATF7IP,protein_coding,EZH,1.8051173709429844
ENSG00000171695,LKAAEAR1,protein_coding,CTRL,0.9939435593746996
ENSG00000171695,LKAAEAR1,protein_coding,EZH,0.49203101737495153
ENSG00000171700,RGS19,protein_coding,CTRL,5.311875568197122
ENSG00000171700,RGS19,protein_coding,EZH,5.139939080924824
ENSG00000171703,TCEA2,protein_coding,CTRL,2.1665893080147915
ENSG00000171703,TCEA2,protein_coding,EZH,2.187763365822062
ENSG00000171720,HDAC3,protein_coding,CTRL,4.460822074036131
ENSG00000171720,HDAC3,protein_coding,EZH,4.511042839196283
ENSG00000171723,GPHN,protein_coding,CTRL,2.2039752564647994
ENSG00000171723,GPHN,protein_coding,EZH,2.346585717171135
ENSG00000171724,VAT1L,protein_coding,CTRL,0.00887408198045308
ENSG00000171724,VAT1L,protein_coding,EZH,0.01299840195967102
ENSG00000171735,CAMTA1,protein_coding,CTRL,1.4192196010465288
ENSG00000171735,CAMTA1,protein_coding,EZH,1.347618905719221
ENSG00000171747,LGALS4,protein_coding,CTRL,0.14058737998112314
ENSG00000171747,LGALS4,protein_coding,EZH,0.01198365449616187
ENSG00000171757,LRRC34,protein_coding,CTRL,1.794272913895557
ENSG00000171757,LRRC34,protein_coding,EZH,1.5784388899325328
ENSG00000171763,SPATA5L1,protein_coding,CTRL,2.471424848031203
ENSG00000171763,SPATA5L1,protein_coding,EZH,2.733697021703251
ENSG00000171766,GATM,protein_coding,CTRL,2.1717551851177284
ENSG00000171766,GATM,protein_coding,EZH,3.110232715514139
ENSG00000171777,RASGRP4,protein_coding,CTRL,0.14917610490928518
ENSG00000171777,RASGRP4,protein_coding,EZH,0.1285744680102808
ENSG00000171786,NHLH1,protein_coding,CTRL,0.06970543488319891
ENSG00000171786,NHLH1,protein_coding,EZH,0.1772204470651978
ENSG00000171790,SLFNL1,protein_coding,CTRL,0.0252003603906561
ENSG00000171790,SLFNL1,protein_coding,EZH,0.04888254335413287
ENSG00000171791,BCL2,protein_coding,CTRL,4.115357643166823
ENSG00000171791,BCL2,protein_coding,EZH,4.251680856049316
ENSG00000171792,RHNO1,protein_coding,CTRL,4.431998116605546
ENSG00000171792,RHNO1,protein_coding,EZH,4.005667084210541
ENSG00000171793,CTPS1,protein_coding,CTRL,4.116819404647814
ENSG00000171793,CTPS1,protein_coding,EZH,4.156564273953081
ENSG00000171806,METTL18,protein_coding,CTRL,2.685444608248083
ENSG00000171806,METTL18,protein_coding,EZH,2.52967251018225
ENSG00000171813,PWWP2B,protein_coding,CTRL,3.3839837207426844
ENSG00000171813,PWWP2B,protein_coding,EZH,3.4834827952516214
ENSG00000171817,ZNF540,protein_coding,CTRL,0.11979223552110894
ENSG00000171817,ZNF540,protein_coding,EZH,0.04804946209895953
ENSG00000171823,FBXL14,protein_coding,CTRL,3.032718012107645
ENSG00000171823,FBXL14,protein_coding,EZH,3.31076763399169
ENSG00000171824,EXOSC10,protein_coding,CTRL,4.743557086012587
ENSG00000171824,EXOSC10,protein_coding,EZH,4.862495358648112
ENSG00000171840,NINJ2,protein_coding,CTRL,0.8208020208583211
ENSG00000171840,NINJ2,protein_coding,EZH,0.8093951943987652
ENSG00000171843,MLLT3,protein_coding,CTRL,0.5910190124182905
ENSG00000171843,MLLT3,protein_coding,EZH,0.37373038467153785
ENSG00000171847,FAM90A1,protein_coding,CTRL,0.16310594433590958
ENSG00000171847,FAM90A1,protein_coding,EZH,0.10186055681923473
ENSG00000171848,RRM2,protein_coding,CTRL,6.1158345916662
ENSG00000171848,RRM2,protein_coding,EZH,5.270935086379282
ENSG00000171853,TRAPPC12,protein_coding,CTRL,2.123288750410236
ENSG00000171853,TRAPPC12,protein_coding,EZH,2.0349992284844554
ENSG00000171858,RPS21,protein_coding,CTRL,9.695837383509636
ENSG00000171858,RPS21,protein_coding,EZH,9.641649722868014
ENSG00000171860,C3AR1,protein_coding,CTRL,2.89377911214855
ENSG00000171860,C3AR1,protein_coding,EZH,4.1518052930961655
ENSG00000171861,MRM3,protein_coding,CTRL,3.025367053962079
ENSG00000171861,MRM3,protein_coding,EZH,3.2109085230849788
ENSG00000171862,PTEN,protein_coding,CTRL,2.894487816703086
ENSG00000171862,PTEN,protein_coding,EZH,2.5565298742432105
ENSG00000171863,RPS7,protein_coding,CTRL,7.411337334049362
ENSG00000171863,RPS7,protein_coding,EZH,7.34019990954429
ENSG00000171865,RNASEH1,protein_coding,CTRL,3.607718304290789
ENSG00000171865,RNASEH1,protein_coding,EZH,3.534106362883234
ENSG00000171867,PRNP,protein_coding,CTRL,4.046264355131057
ENSG00000171867,PRNP,protein_coding,EZH,4.19149526904347
ENSG00000171914,TLN2,protein_coding,CTRL,0.857698886628028
ENSG00000171914,TLN2,protein_coding,EZH,1.0164366386427046
ENSG00000171916,LGALS9C,protein_coding,CTRL,0.3283823386272633
ENSG00000171916,LGALS9C,protein_coding,EZH,0.32637948230624736
ENSG00000171928,TVP23B,protein_coding,CTRL,0.9417107092986354
ENSG00000171928,TVP23B,protein_coding,EZH,0.9247121633507116
ENSG00000171940,ZNF217,protein_coding,CTRL,2.8291772193393623
ENSG00000171940,ZNF217,protein_coding,EZH,2.4562366740693036
ENSG00000171943,SRGAP2C,protein_coding,CTRL,1.7326797607969429
ENSG00000171943,SRGAP2C,protein_coding,EZH,1.662794581675282
ENSG00000171951,SCG2,protein_coding,CTRL,0.14803603108661387
ENSG00000171951,SCG2,protein_coding,EZH,3.0516158336977384
ENSG00000171953,ATPAF2,protein_coding,CTRL,1.5724043301802615
ENSG00000171953,ATPAF2,protein_coding,EZH,1.6735892193974211
ENSG00000171960,PPIH,protein_coding,CTRL,6.156370588386069
ENSG00000171960,PPIH,protein_coding,EZH,6.134648144689146
ENSG00000171984,SHLD1,protein_coding,CTRL,1.5303334293614792
ENSG00000171984,SHLD1,protein_coding,EZH,1.4685776731112643
ENSG00000171988,JMJD1C,protein_coding,CTRL,3.4647304174892626
ENSG00000171988,JMJD1C,protein_coding,EZH,2.9470889813905248
ENSG00000171992,SYNPO,protein_coding,CTRL,0.02123660307888242
ENSG00000171992,SYNPO,protein_coding,EZH,0.00522078954088709
ENSG00000172006,ZNF554,protein_coding,CTRL,0.41100860764340585
ENSG00000172006,ZNF554,protein_coding,EZH,0.34425011078021
ENSG00000172007,RAB33B,protein_coding,CTRL,1.4763077087945966
ENSG00000172007,RAB33B,protein_coding,EZH,1.269409935225009
ENSG00000172009,THOP1,protein_coding,CTRL,4.3829578916427
ENSG00000172009,THOP1,protein_coding,EZH,4.517418221837678
ENSG00000172014,ANKRD20A4,protein_coding,CTRL,0.07110193637356686
ENSG00000172014,ANKRD20A4,protein_coding,EZH,0.08084364745257203
ENSG00000172031,EPHX4,protein_coding,CTRL,0.3702031797372784
ENSG00000172031,EPHX4,protein_coding,EZH,0.5642507967444029
ENSG00000172037,LAMB2,protein_coding,CTRL,0.01060117884239726
ENSG00000172037,LAMB2,protein_coding,EZH,0.0270581366238677
ENSG00000172046,USP19,protein_coding,CTRL,4.355540329637506
ENSG00000172046,USP19,protein_coding,EZH,4.406652195207363
ENSG00000172053,QARS,protein_coding,CTRL,6.203711637379268
ENSG00000172053,QARS,protein_coding,EZH,6.246932092429304
ENSG00000172057,ORMDL3,protein_coding,CTRL,2.912897982792439
ENSG00000172057,ORMDL3,protein_coding,EZH,3.4313988191599987
ENSG00000172058,SERF1A,protein_coding,CTRL,1.198289700077601
ENSG00000172058,SERF1A,protein_coding,EZH,1.2192413020630697
ENSG00000172059,KLF11,protein_coding,CTRL,3.9698515707169655
ENSG00000172059,KLF11,protein_coding,EZH,3.737143624972157
ENSG00000172062,SMN1,protein_coding,CTRL,4.359533683093181
ENSG00000172062,SMN1,protein_coding,EZH,4.317509303063263
ENSG00000172071,EIF2AK3,protein_coding,CTRL,2.887644965453041
ENSG00000172071,EIF2AK3,protein_coding,EZH,2.4974526965018105
ENSG00000172081,MOB3A,protein_coding,CTRL,3.993374358780735
ENSG00000172081,MOB3A,protein_coding,EZH,4.27174591280725
ENSG00000172086,KRCC1,protein_coding,CTRL,2.1158013483668685
ENSG00000172086,KRCC1,protein_coding,EZH,2.2386620984713477
ENSG00000172113,NME6,protein_coding,CTRL,2.140033808119535
ENSG00000172113,NME6,protein_coding,EZH,1.96098621565182
ENSG00000172115,CYCS,protein_coding,CTRL,5.480967519514015
ENSG00000172115,CYCS,protein_coding,EZH,5.3885977735032675
ENSG00000172123,SLFN12,protein_coding,CTRL,1.1104362741883729
ENSG00000172123,SLFN12,protein_coding,EZH,1.0159509879311073
ENSG00000172159,FRMD3,protein_coding,CTRL,0.16979578878997187
ENSG00000172159,FRMD3,protein_coding,EZH,0.1526938910221345
ENSG00000172164,SNTB1,protein_coding,CTRL,3.3625519669024007
ENSG00000172164,SNTB1,protein_coding,EZH,2.634961985374648
ENSG00000172167,MTBP,protein_coding,CTRL,2.1755180564634293
ENSG00000172167,MTBP,protein_coding,EZH,2.024368239131339
ENSG00000172171,TEFM,protein_coding,CTRL,2.4298927709613225
ENSG00000172171,TEFM,protein_coding,EZH,2.536029591673097
ENSG00000172172,MRPL13,protein_coding,CTRL,3.6193464440549774
ENSG00000172172,MRPL13,protein_coding,EZH,3.58782367266497
ENSG00000172175,MALT1,protein_coding,CTRL,2.083854843271169
ENSG00000172175,MALT1,protein_coding,EZH,1.8823432090260923
ENSG00000172183,ISG20,protein_coding,CTRL,0.21287417547204715
ENSG00000172183,ISG20,protein_coding,EZH,0.15241542191269145
ENSG00000172186,HMGN1P35,processed_pseudogene,CTRL,4.135754801657399
ENSG00000172186,HMGN1P35,processed_pseudogene,EZH,3.907226694933546
ENSG00000172197,MBOAT1,protein_coding,CTRL,3.1791133053673843
ENSG00000172197,MBOAT1,protein_coding,EZH,2.97675155967068
ENSG00000172216,CEBPB,protein_coding,CTRL,2.911311227251344
ENSG00000172216,CEBPB,protein_coding,EZH,2.959320105976578
ENSG00000172232,AZU1,protein_coding,CTRL,4.485078619981157
ENSG00000172232,AZU1,protein_coding,EZH,5.217904290967578
ENSG00000172236,TPSAB1,protein_coding,CTRL,0.11665302685540452
ENSG00000172236,TPSAB1,protein_coding,EZH,0.18381958343221536
ENSG00000172238,ATOH1,protein_coding,CTRL,0.49774681908201
ENSG00000172238,ATOH1,protein_coding,EZH,0.4797578925205343
ENSG00000172239,PAIP1,protein_coding,CTRL,2.931563061539814
ENSG00000172239,PAIP1,protein_coding,EZH,3.2011158032232823
ENSG00000172243,CLEC7A,protein_coding,CTRL,0.07639080926889698
ENSG00000172243,CLEC7A,protein_coding,EZH,0.02534804843558857
ENSG00000172244,C5orf34,protein_coding,CTRL,2.2497672903892507
ENSG00000172244,C5orf34,protein_coding,EZH,1.8702570862197505
ENSG00000172250,SERHL,transcribed_unitary_pseudogene,CTRL,0.03802049447942604
ENSG00000172250,SERHL,transcribed_unitary_pseudogene,EZH,0.01871543013769088
ENSG00000172260,NEGR1,protein_coding,CTRL,0.02467445680684213
ENSG00000172260,NEGR1,protein_coding,EZH,0.04000162070261072
ENSG00000172262,ZNF131,protein_coding,CTRL,3.030887950167267
ENSG00000172262,ZNF131,protein_coding,EZH,3.151182925789928
ENSG00000172264,MACROD2,protein_coding,CTRL,0.08982534187794378
ENSG00000172264,MACROD2,protein_coding,EZH,0.2192091093679796
ENSG00000172269,DPAGT1,protein_coding,CTRL,4.002368847421435
ENSG00000172269,DPAGT1,protein_coding,EZH,3.698298996435911
ENSG00000172270,BSG,protein_coding,CTRL,6.283303766513591
ENSG00000172270,BSG,protein_coding,EZH,6.382491906359754
ENSG00000172273,HINFP,protein_coding,CTRL,2.0478319331395385
ENSG00000172273,HINFP,protein_coding,EZH,1.8747101841470049
ENSG00000172292,CERS6,protein_coding,CTRL,4.1491774111156765
ENSG00000172292,CERS6,protein_coding,EZH,3.648911783197142
ENSG00000172301,COPRS,protein_coding,CTRL,4.2679919146912955
ENSG00000172301,COPRS,protein_coding,EZH,4.480736582130449
ENSG00000172315,TP53RK,protein_coding,CTRL,2.8590465376731253
ENSG00000172315,TP53RK,protein_coding,EZH,3.0262750862623204
ENSG00000172322,CLEC12A,protein_coding,CTRL,3.7451250958822513
ENSG00000172322,CLEC12A,protein_coding,EZH,3.8880709769029
ENSG00000172331,BPGM,protein_coding,CTRL,2.4896501642989612
ENSG00000172331,BPGM,protein_coding,EZH,2.6167264489602395
ENSG00000172336,POP7,protein_coding,CTRL,5.561100843745675
ENSG00000172336,POP7,protein_coding,EZH,5.740959828005861
ENSG00000172339,ALG14,protein_coding,CTRL,0.7709095119425962
ENSG00000172339,ALG14,protein_coding,EZH,0.6365853844240228
ENSG00000172340,SUCLG2,protein_coding,CTRL,3.581358101962417
ENSG00000172340,SUCLG2,protein_coding,EZH,3.641867460716515
ENSG00000172345,STARD5,protein_coding,CTRL,0.3466060250112798
ENSG00000172345,STARD5,protein_coding,EZH,0.4531836015940661
ENSG00000172349,IL16,protein_coding,CTRL,1.937361754443035
ENSG00000172349,IL16,protein_coding,EZH,1.6606599110653442
ENSG00000172354,GNB2,protein_coding,CTRL,5.830287295606832
ENSG00000172354,GNB2,protein_coding,EZH,5.791398533766398
ENSG00000172361,CFAP53,protein_coding,CTRL,0.429726302097075
ENSG00000172361,CFAP53,protein_coding,EZH,0.9610153961111428
ENSG00000172366,MCRIP2,protein_coding,CTRL,2.8678720234698516
ENSG00000172366,MCRIP2,protein_coding,EZH,3.4259745442999807
ENSG00000172375,C2CD2L,protein_coding,CTRL,2.5289166761908057
ENSG00000172375,C2CD2L,protein_coding,EZH,2.2142790080760384
ENSG00000172382,PRSS27,protein_coding,CTRL,0.238301790442356
ENSG00000172382,PRSS27,protein_coding,EZH,0.1664805679687352
ENSG00000172403,SYNPO2,protein_coding,CTRL,0.0093202056603769
ENSG00000172403,SYNPO2,protein_coding,EZH,0.0177210926462135
ENSG00000172409,CLP1,protein_coding,CTRL,3.401664667562829
ENSG00000172409,CLP1,protein_coding,EZH,3.28678628082619
ENSG00000172421,EFCAB3,protein_coding,CTRL,0.09199100850346724
ENSG00000172421,EFCAB3,protein_coding,EZH,0.04289734253690879
ENSG00000172428,COPS9,protein_coding,CTRL,3.370964630776545
ENSG00000172428,COPS9,protein_coding,EZH,3.3995071381105166
ENSG00000172432,GTPBP2,protein_coding,CTRL,4.829956332692933
ENSG00000172432,GTPBP2,protein_coding,EZH,4.553127670384407
ENSG00000172456,FGGY,protein_coding,CTRL,0.30691551103604553
ENSG00000172456,FGGY,protein_coding,EZH,0.22751487338981743
ENSG00000172458,IL17D,protein_coding,CTRL,0.8471605162279511
ENSG00000172458,IL17D,protein_coding,EZH,1.133747056223181
ENSG00000172466,ZNF24,protein_coding,CTRL,4.342420387228056
ENSG00000172466,ZNF24,protein_coding,EZH,4.293844354239268
ENSG00000172469,MANEA,protein_coding,CTRL,2.6457507899558053
ENSG00000172469,MANEA,protein_coding,EZH,2.4406660912225595
ENSG00000172493,AFF1,protein_coding,CTRL,3.3305038363722135
ENSG00000172493,AFF1,protein_coding,EZH,3.050441597313996
ENSG00000172500,FIBP,protein_coding,CTRL,4.952982688423305
ENSG00000172500,FIBP,protein_coding,EZH,4.328237319851486
ENSG00000172508,CARNS1,protein_coding,CTRL,0.07529686745855761
ENSG00000172508,CARNS1,protein_coding,EZH,0.11352137732139152
ENSG00000172530,BANP,protein_coding,CTRL,1.3270387565378694
ENSG00000172530,BANP,protein_coding,EZH,1.3764114791396231
ENSG00000172531,PPP1CA,protein_coding,CTRL,6.745690554973917
ENSG00000172531,PPP1CA,protein_coding,EZH,6.329416862676978
ENSG00000172534,HCFC1,protein_coding,CTRL,5.3252719993388045
ENSG00000172534,HCFC1,protein_coding,EZH,5.313021518877207
ENSG00000172543,CTSW,protein_coding,CTRL,1.5217252252170943
ENSG00000172543,CTSW,protein_coding,EZH,1.739301238722254
ENSG00000172548,NIPAL4,protein_coding,CTRL,0.01725503541140312
ENSG00000172548,NIPAL4,protein_coding,EZH,0.01897170121495621
ENSG00000172572,PDE3A,protein_coding,CTRL,0.08855393700633445
ENSG00000172572,PDE3A,protein_coding,EZH,0.02529419175357492
ENSG00000172575,RASGRP1,protein_coding,CTRL,0.06434973120073109
ENSG00000172575,RASGRP1,protein_coding,EZH,0.11385394515097506
ENSG00000172578,KLHL6,protein_coding,CTRL,1.4406514394400811
ENSG00000172578,KLHL6,protein_coding,EZH,1.2298770516662685
ENSG00000172586,CHCHD1,protein_coding,CTRL,4.283199873866268
ENSG00000172586,CHCHD1,protein_coding,EZH,4.469805910797296
ENSG00000172590,MRPL52,protein_coding,CTRL,3.904725457281914
ENSG00000172590,MRPL52,protein_coding,EZH,4.356156269085988
ENSG00000172594,SMPDL3A,protein_coding,CTRL,0.06088934503128564
ENSG00000172594,SMPDL3A,protein_coding,EZH,0.2696448873338764
ENSG00000172602,RND1,protein_coding,CTRL,0.6572754447200629
ENSG00000172602,RND1,protein_coding,EZH,0.4105630836227455
ENSG00000172613,RAD9A,protein_coding,CTRL,2.9826252194444964
ENSG00000172613,RAD9A,protein_coding,EZH,2.8452041016157894
ENSG00000172638,EFEMP2,protein_coding,CTRL,0.18994462726500735
ENSG00000172638,EFEMP2,protein_coding,EZH,0.18600703522501455
ENSG00000172650,AGAP5,protein_coding,CTRL,0.1659499654916997
ENSG00000172650,AGAP5,protein_coding,EZH,0.13924611542467322
ENSG00000172661,WASHC2C,protein_coding,CTRL,3.1778040078570826
ENSG00000172661,WASHC2C,protein_coding,EZH,3.1399603191441057
ENSG00000172663,TMEM134,protein_coding,CTRL,1.21887210132249
ENSG00000172663,TMEM134,protein_coding,EZH,1.2376778032540237
ENSG00000172667,ZMAT3,protein_coding,CTRL,0.9717834612525228
ENSG00000172667,ZMAT3,protein_coding,EZH,0.932666123910904
ENSG00000172716,SLFN11,protein_coding,CTRL,4.8656790034594675
ENSG00000172716,SLFN11,protein_coding,EZH,4.534228785514332
ENSG00000172717,FAM71D,protein_coding,CTRL,0.14644701211394962
ENSG00000172717,FAM71D,protein_coding,EZH,0.3284920598922528
ENSG00000172725,CORO1B,protein_coding,CTRL,2.205314296160139
ENSG00000172725,CORO1B,protein_coding,EZH,2.1930189863037217
ENSG00000172728,FUT10,protein_coding,CTRL,1.0082981638648767
ENSG00000172728,FUT10,protein_coding,EZH,1.1215220247041735
ENSG00000172731,LRRC20,protein_coding,CTRL,2.8299797739650216
ENSG00000172731,LRRC20,protein_coding,EZH,2.736582486163189
ENSG00000172732,MUS81,protein_coding,CTRL,4.107721783616759
ENSG00000172732,MUS81,protein_coding,EZH,3.67369544286183
ENSG00000172738,TMEM217,protein_coding,CTRL,0.0846833519699381
ENSG00000172738,TMEM217,protein_coding,EZH,0.288886661167793
ENSG00000172746,RPL12P13,unprocessed_pseudogene,CTRL,6.185266793725005
ENSG00000172746,RPL12P13,unprocessed_pseudogene,EZH,6.129303595572664
ENSG00000172748,ZNF596,protein_coding,CTRL,0.37290131027959655
ENSG00000172748,ZNF596,protein_coding,EZH,0.38850937765786264
ENSG00000172757,CFL1,protein_coding,CTRL,7.123400653677646
ENSG00000172757,CFL1,protein_coding,EZH,6.896163219842346
ENSG00000172765,TMCC1,protein_coding,CTRL,1.1153941761683688
ENSG00000172765,TMCC1,protein_coding,EZH,0.9269151813236792
ENSG00000172766,NAA16,protein_coding,CTRL,2.1871984369355
ENSG00000172766,NAA16,protein_coding,EZH,2.4527702313941377
ENSG00000172771,EFCAB12,protein_coding,CTRL,0.15121657147194575
ENSG00000172771,EFCAB12,protein_coding,EZH,0.30288498828947025
ENSG00000172775,FAM192A,protein_coding,CTRL,4.1204884340321986
ENSG00000172775,FAM192A,protein_coding,EZH,4.16749325392433
ENSG00000172780,RAB43,protein_coding,CTRL,0.1125743457122997
ENSG00000172780,RAB43,protein_coding,EZH,0.1035345129904836
ENSG00000172785,CBWD1,protein_coding,CTRL,2.5250203053303513
ENSG00000172785,CBWD1,protein_coding,EZH,2.446902849507332
ENSG00000172794,RAB37,protein_coding,CTRL,1.910790175174049
ENSG00000172794,RAB37,protein_coding,EZH,2.1377664389672386
ENSG00000172795,DCP2,protein_coding,CTRL,2.52981440691879
ENSG00000172795,DCP2,protein_coding,EZH,2.28812597180264
ENSG00000172799,ZBTB8OSP2,processed_pseudogene,CTRL,0.26413619508236574
ENSG00000172799,ZBTB8OSP2,processed_pseudogene,EZH,0.5281458144461942
ENSG00000172803,SNX32,protein_coding,CTRL,0.02875153565082809
ENSG00000172803,SNX32,protein_coding,EZH,0.02114304940125994
ENSG00000172809,RPL38,protein_coding,CTRL,7.352953933708816
ENSG00000172809,RPL38,protein_coding,EZH,7.898597760387717
ENSG00000172819,RARG,protein_coding,CTRL,0.08975563990010495
ENSG00000172819,RARG,protein_coding,EZH,0.18601214098572424
ENSG00000172828,CES3,protein_coding,CTRL,0.28793832033675937
ENSG00000172828,CES3,protein_coding,EZH,0.8195368400745259
ENSG00000172830,SSH3,protein_coding,CTRL,1.1367320858127563
ENSG00000172830,SSH3,protein_coding,EZH,0.910158734591123
ENSG00000172831,CES2,protein_coding,CTRL,3.5691430085239504
ENSG00000172831,CES2,protein_coding,EZH,3.306353394806101
ENSG00000172840,PDP2,protein_coding,CTRL,2.167627360656385
ENSG00000172840,PDP2,protein_coding,EZH,2.031346723377766
ENSG00000172845,SP3,protein_coding,CTRL,2.6398632450824846
ENSG00000172845,SP3,protein_coding,EZH,2.387471911551523
ENSG00000172869,DMXL1,protein_coding,CTRL,1.3477839883593297
ENSG00000172869,DMXL1,protein_coding,EZH,1.169940482428341
ENSG00000172878,METAP1D,protein_coding,CTRL,2.128175695604694
ENSG00000172878,METAP1D,protein_coding,EZH,2.4559420470554825
ENSG00000172888,ZNF621,protein_coding,CTRL,2.0748192547870365
ENSG00000172888,ZNF621,protein_coding,EZH,2.3131371084688377
ENSG00000172889,EGFL7,protein_coding,CTRL,0.40688897142241537
ENSG00000172889,EGFL7,protein_coding,EZH,0.8217885859948014
ENSG00000172890,NADSYN1,protein_coding,CTRL,3.1708482595163052
ENSG00000172890,NADSYN1,protein_coding,EZH,2.9526350291196497
ENSG00000172893,DHCR7,protein_coding,CTRL,7.688210631996802
ENSG00000172893,DHCR7,protein_coding,EZH,7.1790001766558005
